,id,name,crop_count,crop_win_count,crop_grade_horse_count,crop_grade_win_count
1572,2001109258,タムロマンサーナ,9,7,0,0
1573,2001103006,マンティスハント,7,27,1,2
1574,2003104164,パリサンジェルマン,8,1,0,0
1575,000a010eb9,プンティラ,8,13,0,0
1576,2005100791,ハーマジェスティ,2,0,0,0
1577,2001100708,ベストオブチャンス,8,19,0,0
1578,2002104833,ヒダカビジン,9,7,0,0
1579,1996105099,ガトーショコラ,12,23,1,1
1580,000a011797,バイコースタル,6,4,0,0
1581,1995105092,ファレノプシス,11,15,0,0
1582,2002103599,マコトジョワイユー,6,9,0,0
1583,2007105461,ハーミア,3,2,0,0
1584,2005102940,ニシエイビュレット,6,6,0,0
1585,2010106392,ヴィラデステ,1,1,0,0
1586,2011105297,アマゾンバローズ,2,2,0,0
1587,2010110070,ヴォルドニュイ,2,0,0,0
1588,000a013661,Wile Cat,1,0,0,0
1589,2000110160,ローズカーニバル,10,18,0,0
1590,000a011dd4,アンリーチャブルスター,3,0,0,0
1591,2009110045,ケイティーズミスト,4,3,0,0
1592,1999106550,ヒカルカリーナ,10,20,1,2
1593,2009106012,ココロチラリ,2,0,0,0
1594,2006109088,オートクチュール,5,1,0,0
1595,2007100992,ミッキーマドラー,3,7,0,0
1596,2006104535,ユングフラウヨシコ,2,1,0,0
1597,2001106081,カレンダーガール,7,18,0,0
1598,2003100586,シゲルヨリツキ,10,19,0,0
1599,2007102980,レークサイドカフェ,2,4,0,0
1600,2003102632,フサイチミライ,1,0,0,0
1601,2003102310,ソフィアルージュ,10,13,0,0
1602,2005110121,レッドルンバ,7,4,0,0
1603,2007103698,トーセンユーモア,5,0,0,0
1604,2003106919,アプローズライト,6,5,0,0
1605,2001103915,チャームカーニバル,7,10,1,1
1606,1998101604,ノンストップラブ,10,22,0,0
1607,2003100515,シルクアクエリアス,9,6,0,0
1608,1999101861,ニンナナンナ,11,20,0,0
1609,000a01063e,ドラールフローラン,7,8,0,0
1610,2003106031,ビーボーン,5,8,0,0
1611,2003102999,マチカネアオイ,8,4,0,0
1612,2000101362,ステラマリス,10,17,0,0
1613,000a0105ba,シンディ,11,24,0,0
1614,1998101773,ローカス,11,36,0,0
1615,2008102623,ナターレ,3,0,0,0
1616,000a011164,モーガンズマンボ,5,14,0,0
1617,2003102732,グランオマージュ,9,7,0,0
1618,2002107103,ロゼチアーズ,5,4,0,0
1619,1997101901,ステイトネラ,9,24,0,0
1620,1999105267,ブイルージュ,10,12,0,0
1621,000a01397c,Ctimene,1,0,0,0
1622,2006105174,コスモクリスタル,6,5,0,0
1623,000a013a20,The Calypso Myth,1,0,0,0
1624,2008100580,プラチナアリュール,6,5,0,0
1625,2001103204,モーディッシュ,9,21,0,0
1626,2006101787,エーシンラージシー,7,20,1,1
1627,2000110006,サビアーレ,10,10,1,1
1628,2000103611,レイナワルツ,6,6,0,0
1629,2003103175,ニシノフジムスメ,8,4,0,0
1630,2005100686,マロトウショウ,6,5,0,0
1631,1997103487,ニフティハート,12,20,1,3
1632,2005101725,ボンキュッボン,4,8,0,0
1633,2003104378,プジュリ,6,1,0,0
1634,1998104587,スウィートダンス,9,9,0,0
1635,2007102088,バクシンポイント,3,1,0,0
1636,2010102578,ハレイワクィーン,3,2,0,0
1637,2003109114,タツグレース,7,4,0,0
1638,2007104506,ラブハミング,5,3,0,0
1639,2000106539,ハッピーオーシャン,12,19,0,0
1640,2009103831,ミッキーハナコ,4,0,0,0
1641,2006103088,コロンバスサークル,4,3,0,0
1642,2010103997,プリーズドスマイル,3,0,0,0
1643,2004103344,オメガトゥルカラー,6,10,0,0
1644,2006104874,ホクトグレイン,4,1,0,0
1645,2008101389,ウイニングティアラ,5,1,0,0
1646,2007101238,オープンエンド,4,5,0,0
1647,2005102311,ウインプラチナム,5,6,0,0
1648,2010103416,サクラキララ,2,3,0,0
1649,2004107288,ラードロチェキラ,7,18,0,0
1650,2001102226,シルキーアゲイン,7,12,0,0
1651,000a011e2f,シンギングセンセーション,5,7,0,0
1652,2005101044,ヒロアンジェロ,6,12,0,0
1653,2010105942,マイネハッピー,2,0,0,0
1654,2009101696,アイキャンデイ,3,1,0,0
1655,000a01022f,リゼリ,7,14,0,0
1656,2008105025,ランデブー,5,0,0,0
1657,2007102879,ビーチパーティー,4,4,0,0
1658,2006102994,ポルカマズルカ,5,1,0,0
1659,2002101006,ライラプス,9,12,0,0
1660,2008101081,エリモエクレール,6,8,0,0
1661,2009100488,マテルナ,3,1,0,0
1662,2002105266,テンザンアモーレ,8,7,0,0
1663,1998101772,ハローサンライズ,12,17,0,0
1664,2000103310,ユーワパンドラ,9,15,0,0
1665,2005101304,トーホークイーン,6,1,0,0
1666,1998101233,コンサートクィーン,8,20,0,0
1667,2004103717,エンジェルフェザー,5,7,0,0
1668,2000110052,リーピングキャット,8,10,0,0
1669,2006105996,メモリーパフィア,4,9,0,0
1670,2005105068,レイクマーメイド,5,4,0,0
1671,2006103066,ボンジュールカレン,7,16,0,0
1672,000a010ce8,ファンアンドゲイムス,7,4,0,0
1673,2009103513,マキシムガロー,4,2,0,0
1674,2004104153,トーセントップラン,4,2,0,0
1675,2008102349,バンダ,3,3,0,0
1676,1977102908,シャコーゴールド,4,0,0,0
1677,1998101654,レモンキャンディー,9,29,0,0
1678,000a011a18,カリ,4,0,0,0
1679,1998105595,サカモトサンデー,4,21,0,0
1680,2007100644,アキノフライ,5,10,0,0
1681,2003107143,ヒカルマイハート,9,7,0,0
1682,2009101637,ヴェルテュ,3,1,0,0
1683,1997101990,タニノホロホロ,12,18,0,0
1684,2004110275,ジェネロジー,6,7,0,0
1685,2005102399,エアワルツ,4,1,0,0
1686,1994101654,タケノハーモニー,15,13,0,0
1687,2008105094,ピール,3,2,0,0
1688,2004101008,ラヴキャラ,5,2,0,0
1689,1998102893,ケイワイデュラブ,6,22,0,0
1690,2002110250,ブライティアバード,7,9,0,0
1691,1998104444,サクラメガ,11,22,2,5
1692,2010102167,デンタルハイジーン,3,1,0,0
1693,2007100478,マスターウィンド,3,2,0,0
1694,000a013a30,Anabaa's Fortune,1,1,0,0
1695,000a012279,ワナダンス,3,0,0,0
1696,2007103074,ジョディーズライン,5,7,0,0
1697,2004110043,エーシンパーティー,9,17,0,0
1698,000a0117c6,ウミラージ,6,14,0,0
1699,2005104880,ヒシシャトル,7,11,0,0
1700,2002101425,ワキノバクシン,9,9,0,0
1701,2001100913,オオトリヘプバーン,7,12,0,0
1702,000a0066eb,ペリドット,14,23,0,0
1703,1998110307,ラッキービクトリー,10,34,0,0
1704,2009103412,ワイルドローズ,2,0,0,0
1705,2007105104,ヒロコファンタジー,5,6,0,0
1706,2008101637,ウアジェト,3,0,0,0
1707,000a01216b,シャムロッカー,4,0,0,0
1708,2006100285,サンコロネット,5,1,0,0
1709,2009103848,サンキュースマイル,4,4,0,0
1710,2009104964,エメラルドチャーム,4,3,0,0
1711,1996107180,レディベローナ,13,32,0,0
1712,2010100658,アンナータ,3,4,0,0
1713,1998106425,レッドヴィーナス,5,19,0,0
1714,2001103104,シャイニングアレキ,7,6,0,0
1715,2006102574,ニシノシルエット,7,5,0,0
1716,1998105786,ニホンピロビオラ,10,31,0,0
1717,2001103845,ピサノロマン,8,15,0,0
1718,2008103145,ケイティーズジェム,4,0,0,0
1719,2002100290,キマグレ,7,10,0,0
1720,2001103035,ワディラム,9,8,0,0
1721,2008100199,クレーターズロード,2,0,0,0
1722,000a0127e9,ラヤーリドバイ,3,0,0,0
1723,2004100355,マザーズウィッシュ,6,4,0,0
1724,1996107258,プランタンシャルム,13,29,0,0
1725,000a01222f,Night Lagoon,2,5,1,5
1726,2004104994,ラストアロー,4,4,0,0
1727,1995102681,ハセノマジョラム,11,16,0,0
1728,2006103249,マイティースルー,6,3,0,0
1729,2007102839,ユメノキラメキ,1,0,0,0
1730,000a011aa3,レックスレイノス,6,3,0,0
1731,2004101467,マッキーパシオン,4,5,0,0
1732,2009110037,レッドヴァージン,2,0,0,0
1733,2009106252,ラテンファンク,2,0,0,0
1734,1996101358,マキシムパラダイス,12,27,0,0
1735,2010104539,サルサドゥーラ,2,1,0,0
1736,2002105259,エアディケム,10,30,0,0
1737,2006105585,ボストンパール,8,1,0,0
1738,2002105368,メジャービクトリー,8,13,0,0
1739,1998103256,フラワーチャンプ,9,13,0,0
1740,2004110263,トップオブドーラ,5,9,0,0
1741,2001100266,ペプチドモアー,9,19,0,0
1742,2003100566,シルクヴァルキリー,5,9,0,0
1743,000a0116c6,キャンディス,5,2,0,0
1744,2007106222,ブラボージャングル,5,4,0,0
1745,2010102047,ベルミュール,3,0,0,0
1746,2000102384,ウイッチトウショウ,9,17,1,1
1747,2005103654,サウスオブスカイ,7,6,0,0
1748,2000110184,フィールザビュウ,9,18,0,0
1749,2008101742,ビクトワールイゾレ,5,1,0,0
1750,2003102585,ダンスオールナイト,6,8,0,0
1751,2003106062,ビコーガイア,7,12,0,0
1752,2009102687,クレールドリュヌ,2,3,0,0
1753,2009103977,ヒガンバナ,2,2,0,0
1754,2007105622,ビービーラッハーン,5,5,0,0
1755,000a01251e,エステフ,4,0,0,0
1756,2000110262,ウォーターリボーン,8,4,0,0
1757,1999101546,ピサノマイセン,11,17,0,0
1758,2000110169,キッズスター,9,36,0,0
1759,2006104954,シーブルー,5,4,0,0
1760,2005102704,マルティンスターク,5,4,0,0
1761,2010101083,ワイルドシンガー,3,1,0,0
1762,2007103072,ビーグレイシャス,5,5,0,0
1763,2007102193,フェアリーナカヤマ,2,1,0,0
1764,2001104702,パワーオブフェイス,10,23,0,0
1765,2005103083,シャランジュ,4,3,0,0
1766,000a0124be,ハートシェイプト,2,0,0,0
1767,000a010aae,ストロベリーフェア,10,25,1,1
1768,2002102709,エイシンテンダー,6,14,0,0
1769,2008101540,メモリーフェスタ,2,4,0,0
1770,2004106355,タガタメ,7,9,0,0
1771,2008103254,ヴェルデライト,2,0,0,0
1772,2010101976,チェリーシェル,2,0,0,0
1773,2010101638,ケージーササニシキ,3,8,0,0
1774,2006106730,マルハチメイフェア,6,12,0,0
1775,2007102507,ニシノキュアノス,3,1,0,0
1776,2001101700,シラタマ,7,28,0,0
1777,2002109156,カントリーウーマン,4,7,0,0
1778,1999101174,ビービープレジャー,9,23,0,0
1779,2006105026,メリュジーヌ,4,1,0,0
1780,000a01063d,コルチカ,8,18,1,1
1781,2011105585,エイシントパーズ,3,2,0,0
1782,1995108743,ヒシレイホウ,14,18,0,0
1783,2006102038,ディモルフォセカ,3,1,0,0
1784,2010103079,フォレノワール,3,1,0,0
1785,2001101656,リスティアエナー,7,18,0,0
1786,000a011a98,マザイ,6,4,0,0
1787,2003102374,ピエナキューティー,6,3,0,0
1788,000a013a29,Practice,1,0,0,0
1789,000a012eff,フーハイナ,2,0,0,0
1790,1999101801,ウィンワーシップ,7,15,0,0
1791,2006100493,ヒシヴァリアント,3,5,0,0
1792,1996102772,マルタカウィーラ,14,43,0,0
1793,2004103491,スウェプトレジーナ,9,14,0,0
1794,2005100309,ハエヌキ,6,13,0,0
1795,2006105031,ヒロコカサブランカ,5,3,0,0
1796,2004103066,ルビウス,6,0,0,0
1797,2007105415,マドモアゼルノン,3,2,0,0
1798,2008103090,グルーヴィクイーン,4,0,0,0
1799,2001103864,プリモレディ,6,12,0,0
1800,2002106229,クリスティナリッチ,8,14,0,0
1801,1992109505,ロザヴィア,13,37,1,2
1802,2003102621,ラフィントレイル,8,37,0,0
1803,2005102760,リトゥルスター,5,12,0,0
1804,2006101366,チェリーノコイビト,6,12,0,0
1805,2009102616,ダッチェスドライヴ,4,5,0,0
1806,2008106116,スマイルダンサー,4,0,0,0
1807,2002104840,セイウンクレナイ,8,17,0,0
1808,2007100556,ノーブルビューティ,5,5,0,0
1809,2005102039,カンタベリーラヴ,6,4,0,0
1810,1998105689,マイネカプリース,10,25,1,1
1811,2008102343,キョウエイアロマ,4,3,0,0
1812,1999109225,ケイアイダンサー,8,24,0,0
1813,000a01063c,ファーナリー,10,9,0,0
1814,2007102838,イオス,5,2,0,0
1815,2006101207,ミルフィアタッチ,6,4,0,0
1816,2001103261,インゴット,7,8,0,0
1817,2000110233,スイートハビタット,7,20,1,1
1818,1999100158,コージネット,11,37,0,0
1819,2007101259,ラトーヌタキオン,4,1,0,0
1820,000a011a45,ゴールデンドックエー,6,9,1,2
1821,2006103405,ナンヨークイーン,3,0,0,0
1822,2007102677,アルメーリヒ,5,3,0,0
1823,2003100057,アラマサスナイパー,9,10,1,1
1824,2003102792,アレキサンドリア,9,12,0,0
1825,2010104932,ナムラネネ,3,0,0,0
1826,2008101249,モルフェメイト,2,2,0,0
1827,2007100523,サトノサクラ,4,5,0,0
1828,2007103178,ウィズペイシェンス,3,5,0,0
1829,2011101603,ミルクデール,2,1,0,0
1830,2006102968,アーリースプリング,4,1,0,0
1831,2002103478,クールベット,9,13,0,0
1832,2007101659,メイショウスズラン,4,3,0,0
1833,2007101257,ペン,5,12,0,0
1834,000a0124cb,セレブレイションキャット,3,0,0,0
1835,2007104163,トーセンママレード,3,4,0,0
1836,2005101114,ハイパーラッシュ,5,6,0,0
1837,1999105301,ヤマサカントリー,7,20,0,0
1838,2008100359,コウユーヒカリママ,5,5,0,0
1839,1993101945,ベラトリックス,1,0,0,0
1840,2000104415,ネイビーズドーター,9,23,0,0
1841,000a011bb5,アリアプーラ,6,12,0,0
1842,2002101866,プリンセスムスメ,7,5,0,0
1843,2003106218,ケイアイベローナ,10,30,0,0
1844,000a0117d2,アンドモアアゲイン,7,9,0,0
1845,2009103551,ケンブリッジスワン,4,5,0,0
1846,2005100674,ネイヴルトウショウ,3,3,0,0
1847,2002101806,シャドウムーン,8,6,0,0
1848,2002101782,カシノヴィガ,10,29,0,0
1849,1997101947,キタサンヒメ,13,38,1,1
1850,2000104671,スエヒロサプライズ,12,13,0,0
1851,2009101245,ヴュルデバンダム,3,0,0,0
1852,2006104785,ユリカチャン,5,3,0,0
1853,000a011a65,マネーキャントバイミーラヴ,7,8,1,1
1854,2006106222,ドリームマイウエイ,5,3,0,0
1855,2007101432,スウィングダンス,2,0,0,0
1856,1997103651,リングレット,11,6,0,0
1857,2011100172,プレセペ,3,1,0,0
1858,2003105780,レッドクレオパトラ,6,9,0,0
1859,2008103144,グローリアスローズ,4,4,0,0
1860,2008104581,クィーンオブライフ,3,0,0,0
1861,2007102574,メジロミシェル,6,0,0,0
1862,2006105911,レインオアシャイン,7,10,0,0
1863,2005100575,ラベルフィーユ,4,4,0,0
1864,2009103706,ミネルバローズ,4,1,0,0
1865,2011104247,ジュンレンカ,3,0,0,0
1866,2000101417,フレンドリーマナー,8,22,0,0
1867,2008106083,レッドマロン,2,0,0,0
1868,2004109150,テイエムビックイ,8,1,0,0
1869,2001102083,オードトワレ,10,18,0,0
1870,2006103081,クイーンモモコ,5,11,0,0
1871,1996500087,イケノエメラルド,6,31,0,0
1872,1996104164,チーマ,9,11,0,0
1873,1990104617,クリスマスローズ,5,8,0,0
1874,2007109163,アオモミジ,5,4,0,0
1875,2010105126,ピエナサクラ,3,3,0,0
1876,2005102154,クルンプホルツ,6,9,0,0
1877,1995101611,ペパーミントグラス,13,21,0,0
1878,2006103887,シゲルイブキヤマ,7,4,0,0
1879,2000103979,タカノドレスアップ,6,3,0,0
1880,2005110073,グランカナリア,7,9,0,0
1881,2003104748,グレートハーベスト,9,25,1,2
1882,2008100874,ユキノセリーヌ,3,1,0,0
1883,2006110168,プリティゴールド,3,2,0,0
1884,2002106558,シャレーポピー,12,40,0,0
1885,2006103384,ネオイリュージョン,7,3,0,0
1886,2003102531,マンハッタンセレブ,11,11,0,0
1887,2003105413,エレガントキャット,6,2,0,0
1888,000a010e87,マイティーダンサー,8,5,0,0
1889,2007100570,ドラゴンフラワー,5,0,0,0
1890,000a0127ea,リージェンシーロマンス,2,0,0,0
1891,2006101708,カワキタラブポップ,4,4,1,1
1892,000a0116f2,コージーベイ,6,9,0,0
1893,000a0127f8,ゴールデンリーヴス,3,0,0,0
1894,2003102823,シェルズレイ,8,15,1,2
1895,2001106110,ジーエスレインボー,8,41,0,0
1896,2001104260,ピサノバーキン,10,18,0,0
1897,2009106438,オータムカラー,2,0,0,0
1898,2002100638,マルカフレンドリー,7,14,0,0
1899,2005102280,トーセンクレスト,4,0,0,0
1900,1998103605,テンザンオペラ,7,17,0,0
1901,2004110076,エーシンアクセント,5,3,0,0
1902,2003106998,モンテチェリー,6,10,0,0
1903,1998105544,キョウエイマリー,10,27,0,0
1904,2009105943,カアチャンコワイ,4,4,0,0
1905,2009100619,ダブルオベリスク,4,2,0,0
1906,2001103218,リトミックダンス,8,10,1,1
1907,2006101193,シャインプレジャー,6,12,0,0
1908,2002110047,レディマーメイド,7,7,0,0
1909,2004103253,イタリアンオリーブ,6,9,0,0
1910,1997104047,ベロニカ,9,44,0,0
1911,2004107277,ミスアサティス,4,3,0,0
1912,2008103676,ミヤビリリー,4,5,0,0
1913,2004105246,クレイステルス,8,3,0,0
1914,2008101769,メイショウオウヒ,2,1,0,0
1915,2005100579,モアスマイル,5,0,0,0
1916,000a010eb4,マドモアゼルシッシ,10,12,0,0
1917,2009103824,ボーナラテルツァ,4,2,0,0
1918,1999103419,ダンシングパブロワ,8,24,0,0
1919,2000100760,スリージェニー,5,3,0,0
1920,1994109648,ゴールデンチェリー,12,16,0,0
1921,2006104158,ゴーゴーサンデー,7,1,0,0
1922,000a0114bd,アークティックミスト,8,14,0,0
1923,2008102622,ライトレール,4,3,0,0
1924,2000101123,ヒカルラブリーアイ,7,33,0,0
1925,2006105040,ナイスクラップ,5,7,0,0
1926,1999104378,ベルモントスピネル,5,11,0,0
1927,2002103030,プリリンモンロー,8,11,0,0
1928,2009103055,シルバーシップ,4,3,0,0
1929,2005107013,ヴィクトワール,5,2,0,0
1930,2004101667,ウォータートスカ,8,11,0,0
1931,2002105481,ミレナリオ,6,9,0,0
1932,1998107119,ボンナターレ,9,13,0,0
1933,2006102462,オシャベリコパ,3,5,0,0
1934,2009102980,バンローズ,2,1,0,0
1935,2002105507,タイキエルドール,7,16,0,0
1936,2006105027,ビビッドハート,6,8,0,0
1937,2009106231,トーセンヴェール,3,1,0,0
1938,2005106433,ワンダフルスイート,5,1,0,0
1939,2009103837,ミークレイチェル,4,5,0,0
1940,2009100366,ナムラセレナーデ,4,0,0,0
1941,2007102737,イザベルドスメーン,2,0,0,0
1942,2006103085,リトルジュリエット,5,6,0,0
1943,000a00fe59,スターズインハーアイズ,10,8,0,0
1944,2001100839,キタノフラワー,7,17,0,0
1945,2001100351,クリムゾンフレア,11,34,0,0
1946,000a0120cb,ベイトゥベイ,4,0,0,0
1947,1997102163,ベルグチケット,12,20,0,0
1948,2005101218,モンタナ,5,3,0,0
1949,000a011116,カチバ,8,11,0,0
1950,2005102726,ローズシティ,6,4,0,0
1951,2001100427,モアマイガール,9,17,0,0
1952,2008104822,ユースティティア,3,0,0,0
1953,2007101800,メイショウセイカ,4,4,0,0
1954,2008103247,アドマイヤエレノア,3,0,0,0
1955,1998105997,レディパステル,10,12,0,0
1956,000a011350,ロイヤルファンタジー,8,9,0,0
1957,2004101830,エターナルドリーム,5,10,0,0
1958,2005106528,エーシンメインダム,7,10,0,0
1959,2005100196,キタサンユキ,7,4,0,0
1960,2005104016,リーガルアミューズ,5,7,0,0
1961,2006100957,キタノオハナ,3,12,0,0
1962,1998105441,ナリタフローラ,14,25,0,0
1963,2007100040,メガフェリーチェ,4,0,0,0
1964,2004104861,タニノハイクレア,7,7,0,0
1965,000a010aeb,ダリーニア,8,13,0,0
1966,2009106431,ヴァリディオル,4,0,0,0
1967,1998101646,マストシーストップ,10,35,0,0
1968,2010102728,グランデタマ,2,2,0,0
1969,000a0105bd,サンデア,11,15,0,0
1970,2009102897,クラシックヴィオラ,3,0,0,0
1971,2005109240,オイラセウインク,5,4,0,0
1972,2006106773,ディーズハイビガー,6,0,0,0
1973,000a00689b,シーズアン,13,17,0,0
1974,2008104036,マイネクイーン,4,1,0,0
1975,000a0066f6,マーゴーン,15,48,1,3
1976,2007100023,オノユウ,3,3,0,0
1977,2009103819,クリーンプリンセス,3,2,0,0
1978,2000103104,キクノロマニー,7,15,0,0
1979,2011105141,ボロブドゥール,2,1,0,0
1980,2010104920,メモリーロワジール,3,2,0,0
1981,2005105619,コロナドスマイル,6,8,0,0
1982,2010101238,アリアローズ,3,1,0,0
1983,2004100377,バーラプレッタ,3,7,0,0
1984,2004106077,グッドコマチ,5,1,0,0
1985,2007102851,ナショナルフラワー,5,14,0,0
1986,2002103459,ホッジポッジ,6,3,0,0
1987,2007100479,アビリティック,5,2,0,0
1988,2002104031,タイムクーナカヤマ,6,2,0,0
1989,2009101866,カワカミリバティー,3,1,0,0
1990,2002106683,カラーガード,6,17,0,0
1991,2004102702,アズライト,4,0,0,0
1992,2004104948,ニホンピロコナユキ,5,0,0,0
1993,2005101556,メイブ,2,7,0,0
1994,2008103687,ビューティーリヨ,2,2,0,0
1995,1997102322,トーホウビーナス,11,26,0,0
1996,000a006814,フリクション,10,13,0,0
1997,2002106230,レーゲンボーゲン,9,20,2,4
1998,2007104799,アナンダ,5,6,0,0
1999,2001100470,キャニオンドリーム,9,17,0,0
2000,2008100749,イセノメガミ,3,1,0,0
2001,2010105683,エルサージュ,2,5,0,0
2002,2006105073,シゲキテキテキーラ,3,6,0,0
2003,2000106024,トシザフリート,6,6,0,0
2004,2005103683,ラビングトスカーナ,4,3,0,0
2005,1998100547,アメリカンハット,7,38,0,0
2006,2009103526,ヘヴンリーカラーズ,3,2,0,0
2007,000a011871,ソヨカゼII,6,13,0,0
2008,2007102740,アラビアータ,3,3,0,0
2009,2006103024,プラチナガール,4,10,0,0
2010,000a0120cd,シーエスシルク,4,3,0,0
2011,2006105732,メイクデュース,4,0,0,0
2012,2008102805,エリンコート,3,1,0,0
2013,2007100261,グーテデロワ,5,3,0,0
2014,2010104167,ジンジャーミスト,2,0,0,0
2015,2003103578,ジョースマイル,5,2,0,0
2016,2000107400,ケイアイリヒト,10,6,0,0
2017,2005101843,リュウメイ,5,1,0,0
2018,2007101411,スターマーチ,5,6,0,0
2019,1997104610,マヤノアブソルート,11,28,0,0
2020,2007100625,ジャムトウショウ,5,0,0,0
2021,2003109309,モンテドーター,6,1,0,0
2022,2010100508,フロントタック,2,0,0,0
2023,1999101934,ダンシングハピネス,13,23,1,1
2024,2007103346,ティアップダイヤ,5,3,0,0
2025,2010100969,デルマアマノジャク,2,0,0,0
2026,2003102504,ラピッドオレンジ,5,6,0,0
2027,000a011df9,ベルワトリング,3,1,0,0
2028,2004109134,シャイニングビュー,4,0,0,0
2029,2004103821,キーポケット,4,3,0,0
2030,2010103968,シープシャンクス,2,0,0,0
2031,2010104324,ビアンカシェボン,3,0,0,0
2032,2006104848,コスモハート,5,7,0,0
2033,2008101289,エーシンメンフィス,3,0,0,0
2034,000a00fecb,アルペンローズ,11,18,0,0
2035,000a012515,ダルシャ,4,2,0,0
2036,2007105786,デジタルゴールド,3,0,0,0
2037,2008101791,メイショウナナイロ,4,1,0,0
2038,2005104060,ロマンシエール,6,13,0,0
2039,2008104129,ニシノフェイム,4,1,0,0
2040,2003105426,マスコットレディ,7,18,0,0
2041,2007100400,キャッスルローズ,6,14,0,0
2042,2008100496,サクラミラージュ,5,7,0,0
2043,1998105886,オースミジュエリー,9,8,0,0
2044,2004103414,ハニーダンサー,8,13,0,0
2045,2004104144,トーセンマッハ,6,7,0,0
2046,2010102326,ポーラーシェーン,3,0,0,0
2047,2003102798,シェナンドアリバー,6,9,0,0
2048,2008100618,トレンドハンター,3,3,0,0
2049,2006106918,マリアンヌカフェ,5,2,0,0
2050,2004103456,ラブレター,7,13,0,0
2051,2004104901,イノチノアカリ,7,6,0,0
2052,2001106421,セントクリスマス,7,10,1,1
2053,1997103475,スプリングアマイン,10,31,1,1
2054,2008104815,ラフアウェイ,2,0,0,0
2055,000a01118f,クルソラ,10,24,0,0
2056,000a010aa1,クラッシーシャーロット,9,14,0,0
2057,2004103124,グレースエポナ,5,0,0,0
2058,2005100317,アドマイヤアモーレ,5,7,0,0
2059,2006104222,ミラクルフェイマス,5,3,0,0
2060,2004110024,サーキットレディ,7,8,0,0
2061,2006104400,ハセハインドマーチ,3,0,0,0
2062,2003103881,タワーライトブルー,8,4,0,0
2063,2007100635,クロストウショウ,6,6,0,0
2064,2010104484,プーカ,2,0,0,0
2065,000a011503,アーマイン,8,12,0,0
2066,2005100900,オトヒメ,7,14,0,0
2067,2009106068,サファーガ,3,1,0,0
2068,2002105981,サンデーサンライズ,7,6,0,0
2069,2008110060,ヴィクトリアピーク,3,0,0,0
2070,2004102268,メイショウアルペン,8,3,0,0
2071,2005100297,スズカエルマンボ,5,14,1,2
2072,000a01396b,Annie's Apple,1,0,0,0
2073,2001100275,ビーウインド,9,17,0,0
2074,2008101487,ディアマンボウ,2,0,0,0
2075,2000110011,タイキアプローズ,9,36,1,1
2076,000a0116e0,パラフレーズ,5,8,0,0
2077,2006109237,スパークルレディー,5,3,0,0
2078,2007102802,エルテアトロ,6,6,0,0
2079,2006103376,アンプレヴー,5,4,0,0
2080,2005110203,フラライン,5,1,0,0
2081,000a006895,スーア,9,31,0,0
2082,2007101340,クレバーダンス,5,4,0,0
2083,2008100110,スマートレモラ,3,1,0,0
2084,1997100628,トウカイデンヒル,13,19,0,0
2085,2004104432,ニホンピロタルト,6,5,0,0
2086,000a011478,ノーブルステラ,8,11,0,0
2087,2010103066,パレストウショウ,3,0,0,0
2088,2006102947,ラタンバスケット,4,3,0,0
2089,2006103044,アオゾラペダル,5,1,0,0
2090,2008101489,フラワーロック,3,1,0,0
2091,2001110140,リキオリンピア,9,13,0,0
2092,2011103766,ワンダースマイル,2,0,0,0
2093,2006101670,アカリ,2,0,0,0
2094,1995107900,スカーレットレディ,14,49,4,21
2095,2002103279,ピエナマーメイド,5,7,0,0
2096,2010106304,フェバリットソング,2,0,0,0
2097,2008100922,ウエスタンハピネス,1,0,0,0
2098,2004107197,シャルマンレーヌ,6,0,0,0
2099,2009106399,プリームス,3,0,0,0
2100,000a00ff57,ルネッサンスファウンド,9,7,0,0
2101,2010103906,レッドサーガ,2,0,0,0
2102,2000106575,チューニー,10,15,1,3
2103,000a01100b,リーチフォーザムーン,10,5,0,0
2104,2009100818,ロイヤルシフォン,3,1,0,0
2105,2001102244,シルキーフレンド,7,6,0,0
2106,1999106993,パーシャンブルー,10,18,0,0
2107,2001106080,イゾルデ,8,18,0,0
2108,2000102738,シネマライン,5,8,0,0
2109,2010101296,ワタリラッシュ,3,1,0,0
2110,1994109547,ブロードアピール,13,24,0,0
2111,2001106264,レディクローリス,7,12,0,0
2112,2005103130,シナノザクラ,5,1,0,0
2113,2006102609,ニシノルーファス,4,0,0,0
2114,2003102459,リヴァリーガーデン,10,23,0,0
2115,2009100415,セレナーデ,3,7,0,0
2116,000a0120ea,クラシーアセッツ,2,0,0,0
2117,2005104408,ピサノジュバン,5,4,0,0
2118,2005103355,レインボーマグナム,8,6,0,0
2119,2010103549,リリカルハーモニー,2,1,0,0
2120,000a0120d6,スウィートアンドフローレス,3,1,0,0
2121,2000106611,ホウライサンデー,11,62,1,2
2122,2008104999,エムヴォワール,5,1,0,0
2123,2002104854,テイエムクラウン,9,7,0,0
2124,2005102157,レティセントガール,7,4,0,0
2125,2004102429,ティンバーランド,7,11,0,0
2126,2005106970,グレイスキッス,3,0,0,0
2127,2009105127,マイネマリアンヌ,3,2,0,0
2128,2000103886,スナークリーズン,8,16,0,0
2129,1996110274,タイキダイヤ,11,22,0,0
2130,1998107231,シンコウベルデ,9,10,0,0
2131,1996107468,エムジーミスワキ,10,3,0,0
2132,2002101008,クレイジーフォユー,7,2,0,0
